Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,baseline_price,competitor_price,Driver_to_Rider_Ratio,Rider_Driver_Ratio,Inventory_Health_Index,Cost_per_Min,Loyalty_Score,Supply_Tightness,Vehicle_Factor,Peak,p_complete,price
26,12,Urban,Regular,80,4.27,Afternoon,Economy,134,441.4714772887345,441.4714772887345,463.54505115317124,0.4615384437869829,2.166666486111126,0.4444444444444444,3.294563238762472,0.799999992,2.166666486111126,1.0,0,0.4615384437869829,537.1236227302816
61,39,Suburban,Regular,82,4.49,Morning,Premium,46,230.1431447581205,230.1431447581205,241.65030199602654,0.6393442518140287,1.5641025239973714,0.6290322580645161,5.0031117338045386,0.8199999918,1.5641025239973714,1.5,0,0.6393442518140287,399.20983817671106
87,41,Rural,Gold,97,4.27,Afternoon,Premium,37,158.89198003545,158.89198003545,166.8365790372225,0.47126436239926023,2.1219511677572886,0.4659090909090909,4.294377722731683,0.9699999903000002,2.1219511677572886,1.5,0,0.47126436239926023,288.9121234406987
98,46,Suburban,Gold,55,4.71,Evening,Economy,173,766.9193242115463,766.9193242115463,805.2652904221236,0.4693877503123699,2.130434736294897,0.46464646464646464,4.433059651898767,0.5499999945,2.130434736294897,1.0,1,0.4693877503123699,930.3064810351549
24,13,Urban,Silver,54,4.09,Morning,Economy,161,466.7229822330101,466.7229822330101,490.0591313446606,0.5416666440972231,1.8461537041420228,0.52,2.898900492758445,0.5399999946,1.8461537041420228,1.0,0,0.5416666440972231,552.8872184787784
44,8,Urban,Gold,43,3.82,Night,Economy,86,233.50662384935427,233.50662384935427,245.181955041822,0.18181817768595052,5.499999312500086,0.17777777777777778,2.715193269001872,0.4299999957,5.499999312500086,1.0,1,0.18181817768595052,361.93525091292076
71,59,Urban,Regular,71,4.47,Evening,Economy,31,104.1037337805616,104.1037337805616,109.30892046958968,0.830985903788931,1.2033898101120373,0.8194444444444444,3.3581848523347335,0.7099999929,1.2033898101120373,1.0,1,0.830985903788931,116.631471023176
91,59,Urban,Silver,68,4.77,Night,Economy,15,38.33576819209958,38.33576819209958,40.25255660170456,0.648351641226905,1.5423728552140195,0.6413043478260869,2.5557177090921246,0.6799999932,1.5423728552140195,1.0,1,0.648351641226905,44.248573016426725
32,14,Urban,Gold,75,4.49,Night,Economy,177,761.0167600703148,761.0167600703148,799.0675980738306,0.4374999863281255,2.2857141224489914,0.42424242424242425,4.299529693620255,0.7499999925,2.2857141224489914,1.0,1,0.4374999863281255,934.9634356616243
79,24,Urban,Silver,0,4.26,Evening,Economy,82,284.8625062809567,284.8625062809567,299.1056315950046,0.3037974645088929,3.2916665295138943,0.3,3.4739329610612657,0.0,3.2916665295138943,1.0,1,0.3037974645088929,378.6297440248034
73,27,Urban,Regular,55,4.27,Morning,Premium,50,216.06019585156733,216.06019585156733,226.8632056441457,0.3698630086320136,2.703703603566533,0.36486486486486486,4.32120383060727,0.5499999945,2.703703603566533,1.5,0,0.3698630086320136,411.7147032940271
32,16,Rural,Silver,80,4.78,Morning,Economy,11,39.37370119886104,39.37370119886104,41.3423862588041,0.49999998437500054,1.9999998750000076,0.48484848484848486,3.5794270563121806,0.799999992,1.9999998750000076,1.0,0,0.49999998437500054,47.24844094646201
22,10,Rural,Silver,5,4.44,Morning,Premium,129,471.7821019342959,471.7821019342959,495.3712070310107,0.4545454338842984,2.199999780000022,0.43478260869565216,3.657225568039305,0.0499999995,2.199999780000022,1.5,0,0.4545454338842984,863.3612309709536
35,19,Urban,Silver,45,4.99,Afternoon,Economy,159,508.6730024657942,508.6730024657942,534.1066525890839,0.5428571273469392,1.8421051662049912,0.5277777777777778,3.1992012532490124,0.4499999955000001,1.8421051662049912,1.0,0,0.5428571273469392,602.3759190409185
24,10,Suburban,Regular,79,4.3,Night,Economy,24,95.11851081754354,95.11851081754354,99.87443635842072,0.41666664930555625,2.399999760000024,0.4,3.9632711189280174,0.7899999921,2.399999760000024,1.0,1,0.41666664930555625,117.94695113090997
67,31,Rural,Gold,64,3.62,Night,Economy,169,735.1444900755255,735.1444900755255,771.9017145793018,0.46268656025840954,2.1612902528616047,0.45588235294117646,4.349967371157149,0.6399999936,2.1612902528616047,1.0,1,0.46268656025840954,894.0305521600403
100,73,Urban,Silver,95,3.98,Night,Premium,100,456.60307303079816,456.60307303079816,479.4332266823381,0.7299999927,1.3698629949333836,0.7227722772277227,4.566030684647675,0.9499999905000002,1.3698629949333836,1.5,1,0.7299999927,778.7271575138607
66,16,Urban,Silver,94,4.52,Morning,Economy,34,122.24187517858556,122.24187517858556,128.35396893751485,0.2424242387511479,4.124999742187516,0.23880597014925373,3.5953491642128355,0.9399999906000002,4.124999742187516,1.0,0,0.2424242387511479,172.66664553820397
96,36,Urban,Regular,57,4.06,Evening,Premium,139,599.8171406236374,599.8171406236374,629.8079976548194,0.37499999609375007,2.6666665925925948,0.3711340206185567,4.315231196463355,0.5699999943,2.6666665925925948,1.5,1,0.37499999609375007,1139.6525605202764
60,8,Urban,Regular,68,4.84,Morning,Premium,144,438.5186068324803,438.5186068324803,460.44453717410437,0.13333333111111115,7.499999062500118,0.13114754098360656,3.0452680818556406,0.6799999932,7.499999062500118,1.5,0,0.13333333111111115,1151.1112812685897
92,31,Rural,Silver,54,3.91,Night,Premium,148,516.1330392078827,516.1330392078827,541.9396911682768,0.3369565180765596,2.9677418397502633,0.3333333333333333,3.4873853764898466,0.5399999946,2.9677418397502633,1.5,1,0.3369565180765596,1003.9620011120287
92,49,Urban,Silver,9,4.23,Evening,Premium,89,397.4831040703401,397.4831040703401,417.35725927385715,0.5326086898629491,1.8775509820907963,0.5268817204301075,4.466102242744246,0.0899999991,1.8775509820907963,1.5,1,0.5326086898629491,708.168874967275
56,37,Urban,Silver,27,4.12,Afternoon,Premium,68,317.8400260939533,317.8400260939533,333.732027398651,0.6607142739158166,1.5135134726077442,0.6491228070175439,4.674117962056402,0.2699999973,1.5135134726077442,1.5,0,0.6607142739158166,548.9183133850092
88,71,Rural,Regular,42,4.87,Afternoon,Premium,109,330.78364034759613,330.78364034759613,347.32282236497593,0.8068181726497935,1.2394366022614562,0.797752808988764,3.03471226892554,0.4199999958,1.2394366022614562,1.5,0,0.8068181726497935,557.6732632128092
87,47,Rural,Silver,6,4.54,Morning,Premium,162,743.3166378180009,743.3166378180009,780.482469708901,0.5402298788479324,1.8510637904028981,0.5340909090909091,4.588374279195226,0.05999999940000001,1.8510637904028981,1.5,0,0.5402298788479324,1321.3639336873402
85,6,Suburban,Gold,92,4.11,Afternoon,Economy,73,274.1712773124912,274.1712773124912,287.8798411781158,0.07058823446366783,14.16666430555595,0.06976744186046512,3.755770870640005,0.9199999908000002,14.16666430555595,1.0,0,0.07058823446366783,662.5805221036463
98,54,Rural,Regular,34,4.57,Evening,Premium,113,462.4075929220183,462.4075929220183,485.52797256811925,0.5510204025406081,1.8148147812071338,0.5454545454545454,4.092102556016954,0.3399999966,1.8148147812071338,1.5,1,0.5510204025406081,819.489009569621
28,14,Rural,Regular,24,4.2,Afternoon,Economy,147,533.0802632142761,533.0802632142761,559.7342763749899,0.49999998214285774,1.9999998571428674,0.4827586206896552,3.6263963237270733,0.23999999760000004,1.9999998571428674,1.0,0,0.49999998214285774,639.6963082416995
36,9,Suburban,Silver,22,3.51,Night,Premium,37,143.2178421949143,143.2178421949143,150.37873430466004,0.24999999305555576,3.9999995555556054,0.24324324324324326,3.8707523871395115,0.21999999780000004,3.9999995555556054,1.5,1,0.24999999305555576,300.757459061465
20,8,Suburban,Silver,38,4.82,Night,Premium,155,574.9456425421428,574.9456425421428,603.6929246692499,0.399999980000001,2.4999996875000394,0.38095238095238093,3.7093267021472003,0.3799999962,2.4999996875000394,1.5,1,0.399999980000001,1078.023052815944
94,36,Rural,Regular,41,4.57,Morning,Economy,76,215.741761640662,215.741761640662,226.5288497226951,0.38297871933001365,2.611111038580249,0.37894736842105264,2.838707352657298,0.4099999959,2.611111038580249,1.0,0,0.38297871933001365,272.0743311709301
94,82,Suburban,Gold,48,4.92,Morning,Premium,20,129.7685299495176,129.7685299495176,136.2569564469935,0.8723404162516977,1.1463414494348605,0.8631578947368421,6.488426173054572,0.4799999952000001,1.1463414494348605,1.5,0,0.8723404162516977,216.96665163128057
70,7,Urban,Regular,13,4.09,Afternoon,Economy,117,321.0007657787772,321.0007657787772,337.05080406771606,0.09999999857142859,9.999998571428776,0.09859154929577464,2.7435962652579566,0.1299999987,9.999998571428776,1.0,0,0.09999999857142859,642.0014857003086
90,71,Suburban,Regular,37,3.51,Morning,Premium,32,172.59277503910292,172.59277503910292,181.22241379105807,0.7888888801234569,1.2676056159492166,0.7802197802197802,5.39352405142434,0.3699999963,1.2676056159492166,1.5,0,0.7888888801234569,291.70609819542835
42,10,Urban,Silver,56,4.01,Night,Premium,95,455.20978516158993,455.20978516158993,477.97027441966947,0.238095232426304,4.199999580000043,0.23255813953488372,4.791681898630611,0.5599999944,4.199999580000043,1.5,1,0.238095232426304,969.596813715973
44,18,Suburban,Gold,88,3.67,Night,Premium,50,199.8397440906976,199.8397440906976,209.8317312952325,0.40909089979338864,2.444444308641983,0.4,3.996794801878056,0.8799999912000002,2.444444308641983,1.5,1,0.40909089979338864,373.03418489849275
60,16,Suburban,Regular,28,3.91,Evening,Economy,105,281.0970650985199,281.0970650985199,295.1519183534459,0.2666666622222223,3.7499997656250144,0.26229508196721313,2.677114880203858,0.2799999972,3.7499997656250144,1.0,1,0.2666666622222223,386.50845792225283
26,5,Rural,Silver,7,4.75,Afternoon,Premium,140,413.54800185803066,413.54800185803066,434.2254019509322,0.1923076849112429,5.199998960000208,0.18518518518518517,2.9539142778865455,0.0699999993,5.199998960000208,1.5,0,0.1923076849112429,942.8893797228345
79,13,Rural,Regular,6,4.63,Afternoon,Economy,38,134.09432585149492,134.09432585149492,140.79904214406966,0.16455695994231698,6.076922609467492,0.1625,3.5287979558604463,0.05999999940000001,6.076922609467492,1.0,0,0.16455695994231698,215.58240990832
26,8,Rural,Gold,65,3.58,Night,Premium,89,378.50396161301137,378.50396161301137,397.429159693662,0.30769229585798863,3.249999593750051,0.2962962962962963,4.252853453484921,0.6499999935,3.249999593750051,1.5,1,0.30769229585798863,752.2766006407779
62,7,Urban,Silver,2,4.71,Morning,Premium,28,162.05358553352147,162.05358553352147,170.15626481019754,0.11290322398543187,8.857141591836916,0.1111111111111111,5.787627848067629,0.0199999998,8.857141591836916,1.5,0,0.11290322398543187,458.38011118057034
42,16,Rural,Gold,33,3.63,Morning,Economy,166,513.1161277813304,513.1161277813304,538.771934170397,0.3809523718820864,2.62499983593751,0.37209302325581395,3.091060992110057,0.3299999967,2.62499983593751,1.0,0,0.3809523718820864,647.8091029056187
57,16,Urban,Regular,0,3.95,Afternoon,Economy,97,308.6385554813678,308.6385554813678,324.0704832554362,0.28070174946137283,3.562499777343764,0.27586206896551724,3.181840745355949,0.0,3.562499777343764,1.0,0,0.28070174946137283,418.5910339995752
33,13,Rural,Gold,34,4.78,Morning,Economy,66,239.08854651007988,239.08854651007988,251.0429738355839,0.3939393820018369,2.5384613431952814,0.38235294117647056,3.6225536801140334,0.3399999966,2.5384613431952814,1.0,0,0.3939393820018369,299.78024980173836
22,10,Rural,Regular,26,4.97,Morning,Economy,170,562.1650160715976,562.1650160715976,590.2732668751776,0.4545454338842984,2.199999780000022,0.43478260869565216,3.3068530162632035,0.2599999974,2.199999780000022,1.0,0,0.4545454338842984,685.84130723972
67,44,Urban,Regular,27,4.69,Morning,Economy,129,467.0198948894929,467.0198948894929,490.3708896339676,0.6567164081087103,1.5227272381198356,0.6470588235294118,3.6203092346448345,0.2699999973,1.5227272381198356,1.0,0,0.6567164081087103,538.1342863587023
62,15,Suburban,Silver,15,4.28,Night,Economy,73,327.43334173812747,327.43334173812747,343.80500882503384,0.2419354799687826,4.133333057777796,0.23809523809523808,4.485388181544374,0.1499999985,4.133333057777796,1.0,1,0.2419354799687826,462.7724473006131
95,49,Rural,Regular,92,4.27,Night,Premium,99,332.0936161256213,332.0936161256213,348.69829693190235,0.5157894682548477,1.9387754706372353,0.5104166666666666,3.3544809370822257,0.9199999908000002,1.9387754706372353,1.5,1,0.5157894682548477,594.7186677233678
61,36,Urban,Silver,72,4.64,Night,Premium,109,457.0853188522962,457.0853188522962,479.93958479491107,0.5901639247514111,1.6944443973765446,0.5806451612903226,4.193443253750945,0.7199999928,1.6944443973765446,1.5,1,0.5901639247514111,801.803826926296
48,12,Rural,Silver,25,4.26,Night,Economy,180,552.8162271192283,552.8162271192283,580.4570384751897,0.2499999947916668,3.9999996666666946,0.24489795918367346,3.0712012447112613,0.24999999750000004,3.9999996666666946,1.0,1,0.2499999947916668,773.9426995397137
93,59,Rural,Regular,30,4.11,Afternoon,Premium,89,281.0521288708149,281.0521288708149,295.10473531435565,0.6344085953289399,1.5762711597242176,0.6276595744680851,3.157889052954223,0.299999997,1.5762711597242176,1.5,0,0.6344085953289399,488.03034807394636
59,18,Urban,Gold,67,3.86,Morning,Economy,98,288.3451530321269,288.3451530321269,302.76241068373326,0.3050847405917841,3.2777775956790225,0.3,2.9422974498962193,0.6699999933,3.2777775956790225,1.0,0,0.3050847405917841,382.8582812752614
95,73,Urban,Regular,20,3.59,Evening,Premium,138,666.8242060496077,666.8242060496077,700.1654163520881,0.7684210445429364,1.3013698451867144,0.7604166666666666,4.832059429112669,0.199999998,1.3013698451867144,1.5,1,0.7684210445429364,1130.4040461434415
71,33,Suburban,Regular,4,4.88,Evening,Premium,109,436.0192372930386,436.0192372930386,457.8201991576905,0.46478872584804615,2.151515086317725,0.4583333333333333,4.000176452228093,0.0399999996,2.151515086317725,1.5,1,0.46478872584804615,794.744150983666
20,7,Suburban,Gold,71,3.83,Morning,Premium,51,248.22030676592635,248.22030676592635,260.6313221042227,0.34999998250000086,2.85714244897965,0.3333333333333333,4.867064743114934,0.7099999929,2.85714244897965,1.5,0,0.34999998250000086,478.7105764228413
23,7,Urban,Gold,96,3.97,Afternoon,Premium,165,493.2338839519256,493.2338839519256,517.8955781495218,0.3043478128544429,3.2857138163265978,0.2916666666666667,2.9892962482583596,0.9599999904000002,3.2857138163265978,1.5,0,0.3043478128544429,982.9446340050793
80,69,Suburban,Silver,94,4.44,Night,Economy,74,291.5110820764234,291.5110820764234,306.08663618024457,0.8624999892187502,1.1594202730518801,0.8518518518518519,3.9393388937443854,0.9399999906000002,1.1594202730518801,1.0,1,0.8624999892187502,325.309467914293
58,10,Urban,Gold,51,4.27,Night,Premium,138,459.0606514814432,459.0606514814432,482.01368405551534,0.17241379013079672,5.799999420000058,0.1694915254237288,3.326526435905194,0.5099999949,5.799999420000058,1.5,1,0.17241379013079672,1087.9737040727478
71,25,Urban,Gold,72,4.46,Evening,Economy,169,603.9358824371426,603.9358824371426,634.1326765589997,0.35211267109700467,2.8399998864000042,0.3472222222222222,3.573585082032885,0.7199999928,2.8399998864000042,1.0,1,0.35211267109700467,775.4536661885797
69,26,Rural,Gold,48,4.28,Evening,Premium,175,502.6040622268877,502.6040622268877,527.7342653382321,0.37681158874186105,2.653846051775152,0.37142857142857144,2.8720231963135117,0.4799999952000001,2.653846051775152,1.5,1,0.37681158874186105,953.9811642623786
89,54,Suburban,Gold,48,4.38,Afternoon,Economy,24,74.78832688768996,74.78832688768996,78.52774323207446,0.6067415662163869,1.6481481176268868,0.6,3.1161801571462417,0.4799999952000001,1.6481481176268868,1.0,0,0.6067415662163869,87.11455090573101
84,62,Urban,Silver,52,4.61,Afternoon,Economy,29,126.23081147979764,126.23081147979764,132.5423520537875,0.7380952293083901,1.3548386878251826,0.7294117647058823,4.3527864526555575,0.5199999948,1.3548386878251826,1.0,0,0.7380952293083901,143.33305017863734
98,61,Urban,Silver,91,4.28,Night,Economy,95,319.94237960548924,319.94237960548924,335.9394985857637,0.6224489732403166,1.6065573507121746,0.6161616161616161,3.367814486712366,0.9099999909000002,1.6065573507121746,1.0,1,0.6224489732403166,371.3429577814436
95,25,Urban,Gold,26,3.62,Morning,Economy,81,207.61291922267668,207.61291922267668,217.99356518381052,0.26315789196675904,3.799999848000006,0.2604166666666667,2.5631224278957316,0.2599999974,3.799999848000006,1.0,0,0.26315789196675904,286.5058253715776
79,29,Rural,Silver,29,4.22,Night,Economy,99,304.74417790488224,304.74417790488224,319.98138680012636,0.3670886029482455,2.724137837098695,0.3625,3.0782239881480633,0.2899999971,2.724137837098695,1.0,1,0.3670886029482455,387.7606924715048
82,10,Urban,Silver,97,4.43,Night,Economy,177,481.7658793191911,481.7658793191911,505.85417328515064,0.12195121802498515,8.199999180000082,0.12048192771084337,2.7218411107194913,0.9699999903000002,8.199999180000082,1.0,1,0.12195121802498515,876.8138608561296
87,5,Rural,Gold,6,3.76,Evening,Economy,28,83.3353748167845,83.3353748167845,87.50214355762373,0.057471263707226855,17.399996520000695,0.056818181818181816,2.976263280018615,0.05999999940000001,17.399996520000695,1.0,1,0.057471263707226855,228.33889799728487
83,35,Rural,Gold,3,4.32,Night,Premium,116,513.6451022177532,513.6451022177532,539.3273573286409,0.42168674190738864,2.3714285036734717,0.4166666666666667,4.427974980946364,0.029999999700000005,2.3714285036734717,1.5,1,0.42168674190738864,953.178548752348
47,9,Rural,Regular,5,4.81,Night,Premium,178,561.374877548703,561.374877548703,589.4436214261382,0.19148935762788602,5.2222216419753735,0.1875,3.1537914291848965,0.0499999995,5.2222216419753735,1.5,1,0.19148935762788602,1281.8059215424714
34,7,Urban,Silver,54,4.71,Night,Premium,149,516.51117285383,516.51117285383,542.3367314965215,0.20588234688581333,4.857142163265405,0.2,3.466517915351088,0.5399999946,4.857142163265405,1.5,1,0.20588234688581333,1151.0819886006452
